theta_evp,theta_4,theta_3,theta_2,theta_1,root_depth
0.2919558452539852,0.19817706953595643,0.2105022045628674,0.20774242764679116,0.20640399516453203,0.2664135072636451
0.24248543812726325,0.20499104146385402,0.20913087375680386,0.20807559067905995,0.2065608137844592,0.28130745211100494
0.2074127335550786,0.20466385846160687,0.20864561611779894,0.20820226284915092,0.20673917556888613,0.29464078544433825
0.1871098795036788,0.19804470279796504,0.2081813563117145,0.2082554233888241,0.20691208676176367,0.30797411877767156
0.29039343899924297,0.18832182162164415,0.20707636588392844,0.2082465571036203,0.20707132728871425,0.32130745211100487
0.2460647749535586,0.19503195849680674,0.20529452626032316,0.2081075114274833,0.20721096608777598,0.33629272739645816
0.21430256772972872,0.19563848230059927,0.2042282014378842,0.2077782071320627,0.20731759994985588,0.35041306338729494
0.19471477812352347,0.19095763462384288,0.20272716539343125,0.20736740284792726,0.20737232820226592,0.3648367185357585
0.3,0.18448933429870185,0.20040694042237842,0.20683971569830512,0.20737174444626402,0.37947978228085116
0.2566194790159203,0.19241196475737316,0.19658098373449617,0.2061287468846733,0.20730896165398785,0.39435928513946794
0.22607700878481712,0.19559348885284422,0.19390548583889508,0.20512596788578585,0.20717064580410152,0.4087238878452785
0.20629619018250267,0.19392268153686165,0.19168293764155592,0.20400004919324244,0.20693356346414804,0.4232122432473869
0.3,0.1970479658998489,0.1889670738161799,0.20281791846309233,0.20659796336307207,0.43787271632306035
0.26428842769785416,0.2037380360114227,0.18562939306974452,0.2015607767788342,0.20617222886559544,0.4527222355745578
0.23525741831052283,0.20541649161304176,0.18336402133454366,0.20021466959544088,0.2056620680954801,0.46706296663621627
0.21428801885117293,0.2030625797329428,0.18159680856279253,0.19887202890064495,0.2050715043909558,0.4815243077842405
0.3,0.20881453174528242,0.17869787914319538,0.1975647438523848,0.20441378107348787,0.4961554668665248
0.26777803926962795,0.21187247647303098,0.1760584109554135,0.19624162388176922,0.2037032693244694,0.5109720776764474
0.24413261761163144,0.21319291135847857,0.1751110329506471,0.19492854709928162,0.2029472511281573,0.5253378696139273
0.2235564831007024,0.21063380197562467,0.17434502316163203,0.19368811969844357,0.20215433332212734,0.5253378696139273
0.3,0.22441716196325442,0.17312167271662562,0.1925166113097192,0.2013372233904636,0.5253378696139273
0.2684630782175948,0.22169376201630897,0.17245555151523143,0.19139095286902336,0.20050608142809098,0.5253378696139273
0.24188645577725765,0.21777857256796784,0.17210571920939266,0.19032260699308984,0.19966739741529224,0.5253378696139273
0.22233103328655424,0.21390079324750552,0.17238122667733585,0.18931423844951786,0.19882746171034224,0.5253378696139273
0.3,0.2260655313002537,0.1718097585238023,0.18837886335636558,0.19799168835649106,0.5253378696139273
0.2698285955808634,0.22218571510118262,0.1715386160789086,0.1874831003901928,0.1971655516200011,0.5253378696139273
0.24224855419168256,0.21652866834574447,0.17085843073907542,0.18663251643908876,0.19635114578078808,0.5253378696139273
0.21864016285775742,0.20970910212978477,0.16987742354017574,0.18580998652888517,0.19555061484419953,0.5253378696139273
0.3,0.2197042877251425,0.1690621080168304,0.18500392892103343,0.19476454231845067,0.5253378696139273
0.2716020285726372,0.21702891237004507,0.1686409212579418,0.18421819030290987,0.19399260562136478,0.5253378696139273
