,mean_episode_rewards,std_episode_rewards,episodes,steps
373,-5.734001098277938,23.56804019356651,373,17.0
374,-5.649439126425752,23.59119551650808,374,17.0
375,-14.168579878463365,35.04094511872146,375,7.0
376,-6.8869012512608725,25.82704939410746,376,14.0
377,-9.752547279958474,30.083921428339032,377,10.0
378,-6.302922415871852,25.04525662481391,378,15.0
379,-12.362168400378252,33.1244677456824,379,8.0
380,-5.3417667592505715,22.958936761750635,380,18.0
381,-8.737256537425004,30.589412458881824,381,10.0
382,-8.982057247551849,28.782752285643884,382,11.0
383,-7.997244380360314,27.742539735533317,383,12.0
384,-10.829816829906548,31.52881424378279,384,9.0
385,-14.285710210870588,34.99271227473761,385,7.0
386,-6.468905334785936,24.999585108014866,386,15.0
387,-8.711030486099864,28.870111717405184,387,11.0
388,-12.254981610172154,33.167085560240714,388,8.0
389,-12.356863616614433,33.12693906586441,389,8.0
390,-33.333333333333094,47.14045207910334,390,3.0
391,-9.794670202026953,30.06999880730885,391,10.0
392,-12.475576711053167,33.08116939335358,392,8.0
393,-7.220610588662989,26.78545767255855,393,13.0
394,-12.499787066496712,33.07197187400383,394,8.0
395,-14.285654292484804,34.99273510362162,395,7.0
396,-12.103116969446042,33.22346016427841,396,8.0
397,-11.01716461309503,31.461265222877163,397,9.0
398,-6.023998949607958,24.265623930840515,398,16.0
399,-12.197082863310023,33.1884678004592,399,8.0
400,-6.409154884657568,25.015903921183018,400,15.0
401,-10.971538638191365,31.477090497202255,401,9.0
402,-14.14301597346381,35.05248984219415,402,7.0
403,-16.666662384575577,37.26780154000677,403,6.0
404,-16.528708210870338,37.33071298248177,404,6.0
405,-25.0,43.30127018922193,405,4.0
406,-12.475903988457047,33.081043467331725,406,8.0
407,-14.285667179559868,34.99272984238021,407,7.0
408,-24.897578804580576,43.36072566360928,408,4.0
409,-16.39924336473954,37.389118955592934,409,6.0
410,-24.999999989519765,43.3012701952727,410,4.0
411,-12.372394389109198,33.121639462407046,411,8.0
412,-9.06115700541918,28.75743750392933,412,11.0
